"","family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"326","Sino-Tibetan","第五条",1,3,"Chinese",0.000657894736842105,2,2
"327","Sino-Tibetan","酷刑",1,2,"Chinese",0.000657894736842105,2,2
"328","Sino-Tibetan","施以",1,2,"Chinese",0.000657894736842105,2,2
"329","Sino-Tibetan","残忍",1,2,"Chinese",0.000657894736842105,2,2
"330","Sino-Tibetan","不人道",1,3,"Chinese",0.000657894736842105,2,2
"331","Sino-Tibetan","侮辱性",1,3,"Chinese",0.000657894736842105,2,2
"332","Sino-Tibetan","待遇",1,2,"Chinese",0.000657894736842105,2,2
"333","Sino-Tibetan","第六条",1,3,"Chinese",0.000657894736842105,2,2
"334","Sino-Tibetan","地方",1,2,"Chinese",0.000657894736842105,2,2
"335","Sino-Tibetan","前",1,1,"Chinese",0.000657894736842105,4,2
"336","Sino-Tibetan","第七条",1,3,"Chinese",0.000657894736842105,2,2
"337","Sino-Tibetan","之前",1,2,"Chinese",0.000657894736842105,1,2
"338","Sino-Tibetan","人人平等",1,4,"Chinese",0.000657894736842105,2,2
"339","Sino-Tibetan","违反",1,2,"Chinese",0.000657894736842105,4,2
"340","Sino-Tibetan","煽动",1,2,"Chinese",0.000657894736842105,1,2
"341","Sino-Tibetan","之害",1,2,"Chinese",0.000657894736842105,2,2
"342","Sino-Tibetan","第八条",1,3,"Chinese",0.000657894736842105,2,2
"343","Sino-Tibetan","当",1,1,"Chinese",0.000657894736842105,2,2
"344","Sino-Tibetan","宪法",1,2,"Chinese",0.000657894736842105,2,2
"345","Sino-Tibetan","赋予",1,2,"Chinese",0.000657894736842105,2,2
"346","Sino-Tibetan","基本权利",1,4,"Chinese",0.000657894736842105,2,2
"347","Sino-Tibetan","遭受",1,2,"Chinese",0.000657894736842105,1,2
"348","Sino-Tibetan","合格",1,2,"Chinese",0.000657894736842105,2,2
"349","Sino-Tibetan","作",1,1,"Chinese",0.000657894736842105,2,2
"350","Sino-Tibetan","补救",1,2,"Chinese",0.000657894736842105,2,2
